,level_0,energy_consumption_per_annum
608392,700362,208.60687892290605
965933,809801,573.2215134763876
825098,412981,323.466719681743
713825,236816,538.0430657957851
45383,1016456,319.0317538888288
808572,133757,124.55115533853434
807383,125683,303.00736039454625
861687,255424,127.65869685032187
756621,1377622,210.83953400865613
677084,918727,178.58940848050918
326017,1047445,625.8582640128645
235231,537445,227.73116045044583
1927,1193824,319.95262202015294
20390,372035,409.10898044944497
942364,280742,198.8992926784296
191305,862519,271.11849471335046
826816,13521,167.28348453361235
611536,1315923,188.5701342428917
47144,623601,213.1139341760341
267360,348511,226.016005626429
902682,111861,327.57955178544466
986714,153515,447.13261413474993
437024,817988,176.87762178875127
424315,564289,289.0273922021611
163840,1339859,327.86398089897955
685585,593116,107.75924805217926
592918,87929,197.31473092364652
229017,1355233,305.6762758297004
444528,1141798,209.85453778645584
336622,936816,165.3040974227443
493196,5916,209.718184591704
260908,286132,139.6944901356648
493138,605162,213.4756817297814
59816,588370,80.02218679837779
251148,24744,222.64333272100708
800921,927900,130.26966030229647
867191,131897,268.1669431068296
983182,782642,295.01521536482034
338719,278630,248.46170201024825
726689,333271,208.99386497319068
494456,1116511,199.86301179078623
226755,799054,275.0841403741821
716116,1199578,362.4896611538643
79882,340618,153.1455155597747
113185,1482118,203.5197806453225
724469,1017383,287.75259135033895
331655,444404,355.536995742597
623222,1288712,393.4765715192249
202316,638695,91.29604675243796
962507,1435585,318.55861153866925
777517,1202772,184.6654312308372
590408,1228218,83.3124592650035
627924,851880,301.6529170488436
712644,580494,514.7906872868972
83028,1229802,190.51582925160085
269008,1308184,366.3903753135871
487128,559227,251.53333440881448
213349,1091691,138.04827234579258
235982,523805,438.7739711822924
95173,795634,438.2972795904468
294189,606808,239.23608604145505
276724,1482814,206.70077660466256
629205,810116,344.33354306139347
612903,327138,103.25913468801848
102784,813330,367.844902635147
96874,405229,380.48963393053
559173,1464702,205.75322917399475
817719,1261304,320.8911639581712
76841,1409073,404.3301363323464
276588,884082,100.9571560423945
236769,1214341,248.05038699245236
327376,605141,189.113167069138
335993,165173,162.9904461560641
945671,1494721,220.71744251275027
415614,229727,258.6012013378918
901672,1475249,92.18653121967324
259294,466066,368.33403396002143
743567,575781,314.0566702266857
222915,384743,277.20512428440054
941414,1302679,217.05102405583665
567033,327888,185.09064325192
531725,1390513,205.808187505754
321738,453534,316.7254264838052
427595,1461806,437.3666685035536
744456,90370,631.9331891866311
676484,572428,277.1539374779394
592502,99066,263.6804651680135
558717,1058474,203.2112668931694
739473,79317,451.7533615989343
308803,216134,314.53211604465673
115023,109461,224.32388769460883
86181,465163,188.39504437420052
193622,700117,139.2716922555246
485213,549867,290.37468981188414
716326,382895,224.36874726844357
81134,348779,116.44121916880354
1007246,12221,118.77741655618746
97698,905023,213.0652394019249
188486,1031242,332.31055059840725
210084,180159,251.71710307663727
864503,612306,187.77353866333124
1004164,742610,206.36644612385936
989415,505542,335.4299961909877
955210,351929,73.59679121993284
56119,23331,221.09450379950636
517891,1022742,219.8209570096024
685072,1295687,295.4853493416573
204751,1507015,141.74648504233244
987340,1181680,108.79980443470885
122351,1179745,208.908896667137
306707,807056,342.9022432283767
351032,898897,317.87830520480924
192108,1204303,143.5614292970663
544232,1029272,223.76829193079035
580672,697825,274.6034546815729
47566,336493,224.22211077854783
836209,1158391,220.0012842885219
253024,952393,154.44563528204822
65940,649067,277.89660001278776
953069,951504,96.96602952656042
674862,957002,326.478045776949
129038,475454,112.57434041442002
221888,1111181,246.2506801555377
704584,970669,266.58602511524657
364079,1508157,277.6504515673979
136487,1096621,310.79356224364113
659165,1483695,220.4429841798826
738083,451994,149.86501189432022
562797,587971,163.493202955542
427796,1499937,150.62195069592707
659344,635315,140.47287590477725
577996,1418213,99.09182340826786
880468,42040,289.66874969585865
310152,591534,184.36927515198647
935084,991155,157.7041699351101
335708,639553,351.40687329118526
153886,450205,225.4666501454993
84557,669786,207.3403816603792
528087,76343,100.42965114838236
266132,367878,413.21321758450176
797232,531496,225.29636437814827
799173,686560,133.79748876275545
46773,1099188,99.09841590623662
50522,1042947,391.75165835599046
52261,865688,219.63973250832944
906374,1401094,143.86429425660123
219146,772977,219.25381247279205
207869,1424229,321.8445504344931
1007214,1356130,237.1341904035514
575514,1053330,53.67008814030038
179300,151821,127.88212534305435
327314,739664,392.45998473046393
785159,876338,195.72025489885417
872389,289537,47.45895202411762
610353,445325,625.6154423484589
46638,1352857,190.2004920584536
168088,966130,331.1469886965661
228341,539462,177.29225047800054
147195,5292,160.14773152484537
781691,796469,443.0882042133786
66631,287261,213.23506662857423
204001,267286,289.1386711509957
482884,228912,183.4691538601049
846448,1076969,356.83903351087463
209343,1332237,98.58082925932136
529721,60770,355.83687419010096
463424,935719,93.60778284775182
347568,831453,188.1408553592566
833540,988796,172.37372534874163
785931,642439,181.2905541827525
533528,615488,182.8393590964706
757491,510591,410.2283812152889
783474,799239,915.9019042904284
884,117779,173.1057361744369
630463,106838,192.7761946490872
24191,499823,260.09896328614377
970158,711002,316.6668039795412
285772,1264194,587.5969574872389
352531,1057712,176.79073706292553
743415,364670,347.9113191300037
715719,28090,173.4752406801171
699183,921521,405.5731035629449
905557,1157882,221.5883038735168
39850,64664,221.69946056622655
478209,402525,498.0803502790936
575833,509102,297.2171567544029
920965,267228,155.00628949475032
117311,747613,368.4731057917575
527045,1445617,300.0457470704596
246865,268660,131.80226759070263
24098,961562,175.4673661376421
860526,1214622,192.94248804683872
43129,473276,298.64043768071434
887571,1203437,221.967104833609
801090,1364857,144.35615252476495
87035,917387,314.2249795167113
966405,979148,226.74004279138185
228867,1461221,312.770269630804
990131,58637,158.4608531079637
353511,1133455,147.8917694074255
199966,114159,155.342225974849
149727,1095202,143.80133477139438
1007667,1342545,105.31093849376572
534822,688857,233.79589695509463
200785,284258,219.8381426507269
748396,636790,342.7805028762471
658522,217501,201.3027186654229
760254,166222,122.73146751817808
284558,843560,244.3558001976941
827600,1447010,173.75125589779947
408000,954319,328.81334428279354
994681,845735,221.72436746835768
330653,796974,277.21643440578475
14207,941298,219.109041998252
218821,1170439,289.93027970436634
295638,755980,124.84886584505252
933805,1457121,174.93946293748257
102548,805289,333.0226900606282
536069,607440,157.74171976252188
36733,618913,187.944202559725
151774,1500652,277.183082982223
162747,778139,334.3309905052133
851623,1441198,231.37536584873348
124595,920431,203.25446563437825
509108,466526,137.7953425727325
615440,1463326,298.97020913027933
309246,1227925,123.7346376721988
980051,1309540,184.05254167076487
459350,1223031,191.8206543614354
223860,282820,141.88903055380948
820137,60281,104.5293652891906
525557,1165866,231.23125386910883
327044,1213385,274.31699127693327
124514,882434,123.70714610028708
757274,1311103,158.59321886361334
393681,310066,288.49046512186084
909321,1096484,160.5398937863113
74741,152733,147.20610790197657
959857,929394,193.99395924913463
690806,167503,140.25413241391956
674857,494830,261.494774431482
40357,810935,151.8611693544745
664514,305641,406.1531067746077
541760,1022042,168.09519325391267
103025,1356215,320.8646343417512
724912,1023634,354.6538356621996
275812,716773,345.8615525279531
208352,626070,315.1086644587665
131374,1398422,505.4944705029312
440351,1337525,517.9763530248077
587781,256676,213.06744388503137
815374,579065,176.18417196043083
505985,1089452,387.8809927618568
890454,688628,628.1491687272168
332776,365679,379.5000494225093
49782,1022366,206.6009143648349
433271,1270965,189.6512941389174
137365,1014907,247.4329775000967
877051,1353696,149.95925058072274
917827,873474,115.52930432372705
817250,57654,187.48731447619085
344957,1283299,212.14028757188615
996872,722872,182.73707736051705
54447,1110299,211.74261317105515
867734,387423,369.7757409151799
542607,1330135,204.62733091587492
837328,1085343,229.8452059248746
556913,1233632,164.1033793105314
377126,233814,213.93937248475908
696850,994271,303.4607429957198
426124,452673,233.01836049944276
360435,1029762,441.95013685897015
864733,553557,240.4403608670586
876436,231017,166.35777076116807
786988,1282743,320.16392767232946
200192,1352405,93.80574792586324
717872,983858,106.79529666895804
536647,522009,330.1551291432282
608542,678148,189.1300316919284
887666,182067,186.18669292598508
99012,1245958,198.01388691712293
321168,324474,289.20487839772534
135056,1275964,189.55285507877517
777271,831782,353.40328876880386
813566,810282,493.4129436719956
72982,1504609,235.2366798951324
427173,1068482,205.8100796912659
353878,393934,133.87889584663844
655749,762643,144.68394321156313
34530,708163,226.51656062677705
931983,665265,219.16415997963145
734534,559244,463.4604511470481
501236,889529,268.4481451228644
15367,1153525,150.22575952554195
282102,922776,372.1710861145768
660937,1089023,220.0866631922218
140021,311763,461.19710377866846
626437,1154054,278.7927807558694
762338,647817,266.77444983456905
784387,1149824,389.636715033251
901749,1370656,337.52390908946927
371251,1102683,53.04409130877031
69866,551335,205.5198876703137
20425,533622,292.4558136556076
431486,534312,270.03210954045
536562,506562,268.8187869563357
480567,553822,89.1365524945264
752952,1262817,151.43592307746889
679604,720620,105.6714900823151
660211,517570,225.1373458936705
810353,894339,376.1015836694702
404314,162089,265.31460790622094
414571,142980,319.6267905896481
112053,298091,150.6278359586156
706591,702311,255.67889982302705
732327,248865,194.66562791130852
92563,53329,154.54413962271866
522564,442290,311.1253194168147
155125,288125,123.9143577516004
944755,890647,249.56561136978516
88221,1392778,215.3694792371879
731204,204735,256.6938139222875
209443,826028,168.21663283640834
1004742,1307187,474.4780628620295
797275,1290280,279.54125461172595
16992,1427277,329.257957703211
950283,121797,276.77508535793453
348000,257806,190.43172688943787
479958,1299525,287.06314649559334
224816,559799,197.7642121510908
653511,1445841,293.61218745846605
187365,108429,385.4044117110294
1006370,798272,331.125694136698
354025,540283,256.6634470159355
132860,1444038,330.4158773849104
322906,1389441,94.94534824572034
344982,1171344,194.8697098688132
180302,184032,527.8823603240679
682857,789761,157.32197897588946
489034,1286098,208.51108094542516
462593,1501080,390.6745358798062
87366,811172,293.8816536716903
534367,341002,99.48520066835188
375297,442002,223.67525466070327
757948,68598,206.4414779417966
935036,1333833,238.1158038739745
536946,1046718,149.4868578873144
395768,622620,268.1069321068523
209346,301684,301.17149366172805
205864,910890,306.92160400183195
875462,1257755,118.59202625064113
635365,1360571,220.18434494751375
577565,503479,403.7950893450678
783577,1355506,187.6684298133877
634411,769417,219.54814951922907
808734,1042958,179.9308903020464
734528,656702,298.7845792865633
257843,1481078,266.5068833802198
29603,509885,298.6221585011236
767498,395842,262.09209464959514
305140,109488,442.1116228749921
958782,689349,229.0432083618216
607190,1484196,228.61767731465528
808929,177792,272.17094892421665
743154,212544,300.0728574846832
76630,1484617,127.60526836515125
468632,859464,136.3016076030451
11319,817343,234.0375290825513
1002991,643680,102.46531408734953
173879,913833,299.806791598726
90965,794289,252.4364862090834
312478,1507275,167.86149449989725
66595,1265393,209.80357310795807
849768,614354,288.5144489007724
277946,620360,152.19540923385622
757886,1085326,243.4307273356528
208782,424228,132.55487630571616
89456,1281648,269.1184310967327
446855,969979,222.3417936916301
19767,199113,188.1723287957149
124495,1370335,260.38689860420243
938507,818404,280.7789409046654
291381,1000751,309.1453636557815
854132,349357,425.4188917631412
536909,397760,136.49096700116615
819076,126377,222.67122406857672
745244,1348003,296.9260342243846
733516,526222,53.20035353236099
682420,874642,322.16743979096026
964361,136080,433.5387117706815
274430,83395,239.72017530614
525292,526403,293.9928359308597
570484,1493749,184.8839127227957
720454,700200,131.65279393783624
462626,611302,222.05941818280283
866696,762822,196.68868979960448
261938,1166729,138.24300638450222
888326,1087744,79.62193799252088
260281,1102189,525.7549933383176
32780,982728,320.5019450664966
643167,11215,124.61714710920378
992243,313836,201.2670585664016
188516,198874,184.73021310927507
259624,97992,411.5256531922034
402375,892128,206.83159637988825
100721,1171716,132.08087016458353
